Term_Code,Subject_Code,Division,Catalog_Number,Section,Component_Code,Class_NBR,CLASS_DESCR,Day10_Enroll,class_duration_weekly,Enrl_Cap,Instruction_Mode,TL_Building,TL_Room,SA Facility ID,SA Building Code,SA Building Description,SA Building Short Description,SA Facility Room Number,SA Facility Description,SA Facility Short Description,SA Facility Location,SA Facility Academic Organization,SA Facility Type,SA Facility Capacity,Class_Start_Time,Class_End_Time,Class_Days,AGNROther,Accounting,AfricanaStudiesIns,AgriculturalResour,AlliedHealthScienc,AnimalScience,Anthropology,ArtArtHistory,BUSNOther,BiologicalSciences,BiomedicalEngineer,CenterforExcellenc,ChemicalBiomolecul,Chemistry,CivilEnvironmental,CognitiveScience,Communication,Computing,CurriculumInstruct,DigitalMediaDesign,DramaticArts,ENGROther,EarthSciences,EcologyEvolutionar,Economics,EducationalLeaders,EducationalPsychol,ElectricalComputer,EngineeringPhysics,English,Exploratory,Finance,GeographySustainab,History,HumanDevelopmentFa,HumanRights,Individualized,InstituteforSystem,Interdisciplinary,InternationalStudi,Journalism,Kinesiology,LatinoLatinAmerica,Law,Linguistics,LiteraturesCulture,Management,MarineSciences,MaritimeStudies,Marketing,MaterialsScienceEn,Mathematics,MechanicalAerospac,MolecularCellBiolo,Music,NaturalResourcesth,NonDegree,Nursing,NutritionalScience,OfficeofEnrichment,OperationsInformat,PathobiologyVeteri,PharmaceuticalScie,PharmacyPractice,Philosophy,Physics,PhysiologyNeurobio,PlantScienceLandsc,PoliticalScience,PolymerSciencePhD,PreBachelorofSocia,PreIndividualized,PrePharmacy,PreSportManagement,PreTeaching,PsychologicalScien,PublicPolicy,RoboticsEngineerin,SocialCriticalInqu,SocialWork,Sociology,SpeechLanguageHear,StatisticalDataSci,Statistics,UConnHealthOther,Sum_Enrollment
1248,ACCT,UD,3201,002,LSA,9762,Intermediate Accounting I,21,2:30,35,P,BUSN,215,041400010,0414,School of Business,BUSN,215,BUSN 215,BUSN 215,STORRS,,CSRM,43,11:00:00 AM,12:15:00 PM,NNYNYNN,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
1248,ACCT,UD,3201,003,LSA,9763,Intermediate Accounting I,20,2:30,35,P,BUSN,112,041400002,0414,School of Business,BUSN,112,BUSN 112,BUSN 112,STORRS,,CSRM,44,02:00:00 PM,03:15:00 PM,NNYNYNN,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1248,ACCT,UD,3202,001,LSA,9767,Intermediate Accounting II,28,2:30,35,P,BUSN,226,041400012,0414,School of Business,BUSN,226,BUSN 226,BUSN 226,STORRS,,CSRM,42,09:30:00 AM,10:45:00 AM,NYNYNNN,,24,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
1248,ACCT,UD,3202,002,LSA,9768,Intermediate Accounting II,28,2:30,35,P,BUSN,226,041400012,0414,School of Business,BUSN,226,BUSN 226,BUSN 226,STORRS,,CSRM,42,11:00:00 AM,12:15:00 PM,NYNYNNN,,18,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,7,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,28
1248,ACCT,UD,3202,801,LSA,9769,Intermediate Accounting II,4,2:30,20,P,SWB,B,300500002,3005,UConn Stamford Residence Hall,SWB,B,SWB B,SWB B,STAMFORD,,CSRM,70,09:30:00 AM,10:45:00 AM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1248,ACCT,UD,3221,001,LSA,9773,Cost Accounting,13,2:30,35,HB,BUSN,215,041400010,0414,School of Business,BUSN,215,BUSN 215,BUSN 215,STORRS,,CSRM,43,09:30:00 AM,10:45:00 AM,NYNYNNN,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,13
1248,ACCT,UD,3221,002,LSA,9774,Cost Accounting,25,2:30,35,HB,BUSN,215,041400010,0414,School of Business,BUSN,215,BUSN 215,BUSN 215,STORRS,,CSRM,43,11:00:00 AM,12:15:00 PM,NYNYNNN,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
1248,ACCT,UD,3221,003,LSA,9775,Cost Accounting,31,2:30,35,HB,BUSN,202,041400005,0414,School of Business,BUSN,202,BUSN 202,BUSN 202,STORRS,,CSRM,44,02:00:00 PM,03:15:00 PM,NYNYNNN,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
1248,ACCT,UD,3260,001,LSA,9783,Federal Income Taxes,48,2:30,35,P,BUSN,211,041400008,0414,School of Business,BUSN,211,BUSN 211,BUSN 211,STORRS,,CSRM,60,08:00:00 AM,09:15:00 AM,NYNYNNN,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
1248,ACCT,UD,3260,801,LSA,9784,Federal Income Taxes,4,2:30,10,P,DWTN,138,300400013,3004,Downtown Stamford,DWTN,138,DWTN 138,DWTN 138,STAMFORD,,CSRM,24,03:35:00 PM,06:05:00 PM,NNNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1248,ACCT,UD,4243,001,LSA,9779,Assurance Services,21,2:30,35,P,BUSN,215,041400010,0414,School of Business,BUSN,215,BUSN 215,BUSN 215,STORRS,,CSRM,43,12:30:00 PM,01:45:00 PM,NNYNYNN,,19,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
1248,ACCT,UD,4243,002,LSA,9780,Assurance Services,20,2:30,35,P,BUSN,215,041400010,0414,School of Business,BUSN,215,BUSN 215,BUSN 215,STORRS,,CSRM,43,02:00:00 PM,03:15:00 PM,NNYNYNN,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,20
1248,ACCT,GD,5121,710,LSA,1008,Financial Acctg & Reporting,65,3:00,65,P,GBLC,505,732400020,7324,Graduate Business Learning Ctr,GBLC,505,GBLC 505,GBLC 505,HARTMBA,,CSRM,65,06:00:00 PM,09:00:00 PM,NNYNNNN,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,65
1248,ACCT,GD,5584,001,LSA,9789,Advanced Accounting,34,2:30,35,P,BUSN,215,041400010,0414,School of Business,BUSN,215,BUSN 215,BUSN 215,STORRS,,CSRM,43,12:30:00 PM,01:45:00 PM,NYNYNNN,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
1248,ACCT,GD,5584,002,LSA,9790,Advanced Accounting,23,2:30,35,P,BUSN,215,041400010,0414,School of Business,BUSN,215,BUSN 215,BUSN 215,STORRS,,CSRM,43,02:00:00 PM,03:15:00 PM,NYNYNNN,,22,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
1248,ACCT,GD,6211,001,SEM,9794,Sem in Spec Research Topics,9,1:00,10,P,BUSN,122,041400003,0414,School of Business,BUSN,122,BUSN 122,BUSN 122,STORRS,,CSRM,44,03:35:00 PM,04:35:00 PM,NNNYNNN,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
1248,AFRA,LD,1100,001,LSA,10959,Afrocentric Persp in the Arts,80,2:30,80,P,BOUS,A106,034900011,0349,Bousfield Psychology Building,BOUS,A106,BOUS A106,BOUS A106,STORRS,,CSRM,95,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,,1,1,,,5,,,,,,,3,3,,1,,1,,,9,,,,,2,7,1,,,4,2,,,,,1,,,,1,1,2,,,2,,1,,6,,,,1,,,,,,,,,6,,9,,,,,,,7,,,1,,2,,,,,80
1248,AFRA,LD,2211,001,LSA,10960,Intro to Africana Studies,29,2:30,50,HB,STRS,WW01,000100009,0001,Augustus Storrs Hall,STRS,WW01,STRS WW01,STRS WW01,STORRS,,CSRM,60,03:00:00 PM,04:15:00 PM,NYNYNNN,,,1,,2,1,1,,,2,,,,,,,1,1,,,,,,,1,1,,,,1,4,1,,,,,,,,,1,,,,,,,,,1,,2,,,,,,,,,,,,,,,2,,2,,,,,,1,3,,,,,,,,,,29
1248,AFRA,LD,2214,001,LSA,7944,African American Literature,20,2:30,20,P,ROWE,122,024600001,0246,Rowe Ctr for Undergraduate Edu,ROWE,122,ROWE 122,ROWE 122,STORRS,,CSRM,90,12:20:00 PM,01:10:00 PM,NYNYNYN,,,,,1,1,,,,,,,,,,,,1,,,,,,,3,,,,,2,2,,1,1,,,,,,,1,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,,,,20
1248,AFRA,LD,2214,331,LSA,1234,African American Literature,3,2:30,15,P,WTBY,218,391100012,3911,Waterbury Downtown Campus,WTBY,218,WTBY 218,WTBY 218,WATERBURY,,CSRM,35,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,3
1248,AFRA,LD,2222,001,LSA,7661,"Race, Gender, Sexuality, Power",10,2:30,10,HB,ARTB,107,036500005,0365,Art Building,ARTB,107,ARTB 107,ARTB 107,STORRS,,CSRM,34,09:30:00 AM,10:45:00 AM,NNYNYNN,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,1,1,,,,,,,,1,,10
1248,AFRA,LD,2510,001,LSA,6545,Ethnicity and Race,7,2:30,8,P,SHH,106,048600004,0486,Susan V. Herbst Hall,SHH,106,SHH 106,SHH 106,STORRS,,CSRM,40,04:40:00 PM,07:10:00 PM,NYNNNNN,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,7
1248,AFRA,LD,2753,001,LSA,10954,History of Modern Africa,20,2:30,20,P,STRS,011,000100003,0001,Augustus Storrs Hall,STRS,011,STRS 011,STRS 011,STORRS,,CSRM,45,12:30:00 PM,01:45:00 PM,NNYNYNN,1,,1,,,1,,,,2,,,,,,,1,2,,,,,,,2,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,2,,3,,,,,,,,,,,,,,,,,20
1248,AFRA,UD,3106,001,LSA,10958,Black Psychology,20,2:30,20,P,GENT,140,024700007,0247,Charles B. Gentry Building,GENT,140,GENT 140,GENT 140,STORRS,,CSRM,40,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,20
1248,AFRA,UD,3131,002,LSA,6761,African-American Theatre,14,1:15,15,HB,WSRH,A112,042500001,0425,N. L. Wilson Residence Hall,WSRH,A112,WSRH A112,WSRH A112,STORRS,,CSRM,40,02:00:00 PM,03:15:00 PM,NNNNYNN,,,,,,,1,,,1,,,,,,,2,,,,1,,,,,,,,,,2,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,1,,1,,,,,,,,,,14
1248,AFRA,UD,3152,001,LSA,7440,"Race, Ethnicity, & Nationalis",5,2:30,5,P,BCH,443,003800018,0038,Charles Lewis Beach Hall,BCH,443,BCH 443,BCH 443,STORRS,,CSRM,45,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,5
1248,AFRA,UD,3206,002,LSA,8547,Black Experience in Americas,20,2:30,20,P,SHH,105,048600003,0486,Susan V. Herbst Hall,SHH,105,SHH 105,SHH 105,STORRS,,CSRM,40,03:30:00 PM,04:45:00 PM,NNYNYNN,,,1,,,3,,,,2,,,,,,,,,,,,,1,1,2,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,3,,,,,,,,,,20
1248,AFRA,UD,3208,001,LSA,8559,Making the Black Atlantic,10,2:30,10,P,ARJ,105,023500001,0235,Jaime Homero Arjona Building,ARJ,105,ARJ 105,ARJ 105,STORRS,,CSRM,159,02:00:00 PM,03:15:00 PM,NNYNYNN,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,1,,,,,10
1248,AFRA,UD,3217,001,LSA,8018,Studies in Afri Amer Lit & Cul,4,2:30,20,P,GENT,140,024700007,0247,Charles B. Gentry Building,GENT,140,GENT 140,GENT 140,STORRS,,CSRM,40,11:15:00 AM,12:05:00 PM,NYNYNYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,4
1248,AFRA,UD,3295,001,LSA,7642,Special Topics,5,2:30,10,HB,ARTB,107,036500005,0365,Art Building,ARTB,107,ARTB 107,ARTB 107,STORRS,,CSRM,34,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1248,AFRA,UD,3320,001,LSA,7515,"Race, Culture, Reprod. Health",5,2:30,5,P,GENT,119E,024700004,0247,Charles B. Gentry Building,GENT,119E,GENT 119E,GENT 119E,STORRS,,CSRM,36,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,5
1248,AFRA,UD,3563,001,LSA,10957,African American Hist to 1865,5,2:30,15,HB,MCHU,206,048700012,0487,Lawrence D. McHugh Hall,MCHU,206,MCHU 206,MCHU 206,STORRS,,CSRM,70,01:25:00 PM,02:15:00 PM,NYNYNYN,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,5
1248,AFRA,UD,3575,001,LSA,10963,Black Doc Film Archival Pract,5,2:30,8,P,WOOD,004A,013100003,0131,Walter Childs Wood Hall,WOOD,004A,WOOD 004A,WOOD 004A,STORRS,,CSRM,21,11:00:00 AM,12:15:00 PM,NNYNYNN,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1248,AFRA,UD,3642,001,LSA,3764,African-American Politics,7,2:30,12,P,FSB,202,013800007,0138,Family Studies Building,FSB,202,FSB 202,FSB 202,STORRS,,CSRM,49,11:15:00 AM,12:05:00 PM,NYNYNYN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,,,1,,,,,7
1248,AFRA,UD,4994W,001,SEM,13870,Senior Seminar,3,2:30,5,P,MCHU,308,048700018,0487,Lawrence D. McHugh Hall,MCHU,308,MCHU 308,MCHU 308,STORRS,,CSRM,25,02:00:00 PM,04:30:00 PM,NNYNNNN,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
1248,AH,LD,1100,001,LSA,10025,Intro to Allied Health Profess,180,0:50,180,P,MONT,104,023600002,0236,Henry R. Monteith Building,MONT,104,MONT 104,MONT 104,STORRS,,CSRM,192,02:30:00 PM,03:20:00 PM,NNNYNNN,1,,,,94,2,,,,12,,,1,,,,1,,,,,,,,2,,,,,,29,3,1,,,,,,,,,,,,,,1,,,,,,,2,,,,1,1,,,,4,,,,13,,2,,,,,4,,4,,,,,,2,,,,180
1248,AH,LD,1200,001,LAB,10046,Introduction to Martial Arts,18,3:30,60,P,HAWL,100,000600002,0006,Willis Nichols Hawley Armory,HAWL,100,HAWL 100,HAWL 100,STORRS,ALLIEDHLTH,ACTV,75,07:00:00 PM,08:45:00 PM,NYNYNNN,,,,,,,1,,,1,,,,,2,,1,2,,1,,,,,2,,,,,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,18
1248,AH,LD,1200,003,LAB,10047,Introduction to Martial Arts,21,4:00,40,P,HAWL,100,000600002,0006,Willis Nichols Hawley Armory,HAWL,100,HAWL 100,HAWL 100,STORRS,ALLIEDHLTH,ACTV,75,07:00:00 PM,09:00:00 PM,NNYNYNN,,,,,,,,,,1,,,,,,,1,,,,,,1,,2,,,1,,,4,1,,,,,,,,,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,1,,,,,,,,,4,,,,,,,,1,,21
1248,AH,LD,1200,660,LAB,11376,Introduction to Martial Arts,3,3:00,10,P,CPB,214,431900006,4319,Community Professional Bldg,CPB,214,CPB 214,CPB 214,AVERYPOINT,,CSRM,30,05:30:00 PM,07:00:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
1248,AH,UD,3000,001,LSA,10064,U.S. Healthcare Sys &Prof Prac,40,2:30,40,P,FSB,216,013800008,0138,Family Studies Building,FSB,216,FSB 216,FSB 216,STORRS,,CSRM,42,03:30:00 PM,04:45:00 PM,NNYNYNN,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
1248,AH,UD,3021,001,LSA,10021,"Environment, Genetics, Cancer",38,2:30,40,P,WSRH,A113,042500002,0425,N. L. Wilson Residence Hall,WSRH,A113,WSRH A113,WSRH A113,STORRS,,CSRM,45,09:30:00 AM,10:45:00 AM,NNYNYNN,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,1,,,,1,,,,,,,,,,,,,,,,,,,38
1248,AH,UD,3025,331,LSA,1373,Human Phys in Health&Disease,15,2:30,20,P,WTBY,210,391100009,3911,Waterbury Downtown Campus,WTBY,210,WTBY 210,WTBY 210,WATERBURY,,CSRM,24,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
1248,AH,UD,3060,001,LSA,10085,Healthcare Genetics Genomics,40,2:30,40,P,BUSN,122,041400003,0414,School of Business,BUSN,122,BUSN 122,BUSN 122,STORRS,,CSRM,44,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,40
1248,AH,UD,3099,001,IND,14699,Independent Study in AH,21,8:00,30,P,KNS,111,000400004,0004,Benjamin Franklin Koons Hall,KNS,111,KNS 111,KNS 111,STORRS,,CSRM,30,06:00:00 PM,10:00:00 PM,NYNYNNN,,,,,7,,,,,4,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,2,,,1,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,21
1248,AH,UD,3121,001,LSA,10022,Immunology for Medical Lab Sci,22,2:30,45,P,WSRH,A113,042500002,0425,N. L. Wilson Residence Hall,WSRH,A113,WSRH A113,WSRH A113,STORRS,,CSRM,45,08:00:00 AM,09:15:00 AM,NNYNYNN,,,,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,22
1248,AH,UD,3133,001,LSA,10023,Cancer and Your Health,60,2:30,60,P,AUST,105,023800003,0238,Philip E. Austin Building,AUST,105,AUST 105,AUST 105,STORRS,,CSRM,127,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,59,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
1248,AH,UD,3133,331,LSA,11257,Cancer and Your Health,23,2:30,25,P,WTBY,203,391100006,3911,Waterbury Downtown Campus,WTBY,203,WTBY 203,WTBY 203,WATERBURY,,CSRM,30,03:30:00 PM,06:00:00 PM,NNNNYNN,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
1248,AH,UD,3231,001,LSA,10040,Program Plan Hlth Promotion,30,2:30,30,P,KNS,103,000400002,0004,Benjamin Franklin Koons Hall,KNS,103,KNS 103,KNS 103,STORRS,,CSRM,30,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,30
1248,AH,UD,3275,001,LSA,10041,HAZWOPER,30,2:30,30,P,AUST,445,023800020,0238,Philip E. Austin Building,AUST,445,AUST 445,AUST 445,STORRS,,CSRM,50,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,9,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1248,AH,UD,3303,001,LSA,10066,"Disability Law,Pol,Ethics,Adv",40,2:30,40,HB,SHH,110,048600008,0486,Susan V. Herbst Hall,SHH,110,SHH 110,SHH 110,STORRS,,CSRM,40,04:40:00 PM,07:10:00 PM,NYNNNNN,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,39
1248,AH,UD,3320,001,LSA,10065,Intro to Infectious Diseases,70,1:55,70,P,PBB,131,041500002,0415,Pharmacy/Biology Building,PBB,131,PBB 131,PBB 131,STORRS,,CSRM,116,01:25:00 PM,03:20:00 PM,NNNYNNN,,,,,63,,,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,70
1248,AH,UD,4239,001,LSA,10059,Research Methods Allied Heath,92,1:55,95,P,SCHN,151,023700001,0237,Andre Schenker Lecture Hall,SCHN,151,SCHN 151,SCHN 151,STORRS,,CSRM,305,09:05:00 AM,11:00:00 AM,NNNNNYN,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
1248,AH,UD,4239,331,LSA,1370,Research Methods Allied Heath,29,2:00,38,P,WTBY,201,391100005,3911,Waterbury Downtown Campus,WTBY,201,WTBY 201,WTBY 201,WATERBURY,,CSRM,45,01:25:00 PM,02:25:00 PM,NNNYNYN,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,29
1248,AH,UD,4240W,001,LSA,10053,Writing Allied Health Research,19,0:50,19,P,KNS,103,000400002,0004,Benjamin Franklin Koons Hall,KNS,103,KNS 103,KNS 103,STORRS,,CSRM,30,11:15:00 AM,12:05:00 PM,NNNNNYN,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
1248,AH,UD,4240W,002,LSA,10054,Writing Allied Health Research,19,0:50,19,P,KNS,105,000400003,0004,Benjamin Franklin Koons Hall,KNS,105,KNS 105,KNS 105,STORRS,,CSRM,30,11:15:00 AM,12:05:00 PM,NNNNNYN,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
1248,AH,UD,4240W,003,LSA,10055,Writing Allied Health Research,18,0:50,19,P,KNS,116,000400005,0004,Benjamin Franklin Koons Hall,KNS,116,KNS 116,KNS 116,STORRS,,CSRM,30,11:15:00 AM,12:05:00 PM,NNNNNYN,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
1248,AH,UD,4240W,004,LSA,10056,Writing Allied Health Research,19,0:50,19,P,KNS,103,000400002,0004,Benjamin Franklin Koons Hall,KNS,103,KNS 103,KNS 103,STORRS,,CSRM,30,12:20:00 PM,01:10:00 PM,NNNNNYN,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
1248,AH,UD,4240W,005,LSA,10057,Writing Allied Health Research,19,0:50,19,P,KNS,105,000400003,0004,Benjamin Franklin Koons Hall,KNS,105,KNS 105,KNS 105,STORRS,,CSRM,30,12:20:00 PM,01:10:00 PM,NNNNNYN,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
1248,AH,UD,4240W,331,LSA,1368,Writing Allied Health Research,20,0:50,19,P,WTBY,201,391100005,3911,Waterbury Downtown Campus,WTBY,201,WTBY 201,WTBY 201,WATERBURY,,CSRM,45,02:30:00 PM,03:20:00 PM,NNNYNNN,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20
